7.33640E-03 1.58671E+07 1.58610E+07 0.00000E+00 0.00000E+00 1.55649E+07 1.58335E+07
7.41837E-03 1.58232E+07 1.58170E+07 0.00000E+00 0.00000E+00 1.55164E+07 1.57891E+07
7.50126E-03 1.57789E+07 1.57725E+07 0.00000E+00 0.00000E+00 1.54673E+07 1.57442E+07
7.58507E-03 1.57340E+07 1.57275E+07 0.00000E+00 0.00000E+00 1.54177E+07 1.56988E+07
7.66982E-03 1.56886E+07 1.56820E+07 0.00000E+00 0.00000E+00 1.53676E+07 1.56529E+07
7.75551E-03 1.56427E+07 1.56360E+07 0.00000E+00 0.00000E+00 1.53169E+07 1.56065E+07
7.84217E-03 1.55963E+07 1.55895E+07 0.00000E+00 0.00000E+00 1.52656E+07 1.55595E+07
7.92979E-03 1.55494E+07 1.55424E+07 0.00000E+00 0.00000E+00 1.52138E+07 1.55121E+07
8.01839E-03 1.55020E+07 1.54948E+07 0.00000E+00 0.00000E+00 1.51614E+07 1.54641E+07
8.10798E-03 1.54540E+07 1.54467E+07 0.00000E+00 0.00000E+00 1.51085E+07 1.54156E+07
8.19857E-03 1.54056E+07 1.53981E+07 0.00000E+00 0.00000E+00 1.50550E+07 1.53665E+07
8.29017E-03 1.53566E+07 1.53490E+07 0.00000E+00 0.00000E+00 1.50010E+07 1.53170E+07
8.38280E-03 1.53071E+07 1.52993E+07 0.00000E+00 0.00000E+00 1.49464E+07 1.52669E+07
8.47646E-03 1.52570E+07 1.52491E+07 0.00000E+00 0.00000E+00 1.48913E+07 1.52163E+07
8.57117E-03 1.52065E+07 1.51984E+07 0.00000E+00 0.00000E+00 1.48356E+07 1.51652E+07
8.66693E-03 1.51554E+07 1.51472E+07 0.00000E+00 0.00000E+00 1.47794E+07 1.51135E+07
8.76377E-03 1.51038E+07 1.50954E+07 0.00000E+00 0.00000E+00 1.47226E+07 1.50613E+07
8.86169E-03 1.50517E+07 1.50431E+07 0.00000E+00 0.00000E+00 1.46652E+07 1.50086E+07
8.96070E-03 1.49991E+07 1.49903E+07 0.00000E+00 0.00000E+00 1.46073E+07 1.49554E+07
9.06082E-03 1.49459E+07 1.49370E+07 0.00000E+00 0.00000E+00 1.45489E+07 1.49016E+07
9.16206E-03 1.48922E+07 1.48832E+07 0.00000E+00 0.00000E+00 1.44899E+07 1.48474E+07
9.26442E-03 1.48381E+07 1.48288E+07 0.00000E+00 0.00000E+00 1.44303E+07 1.47926E+07
9.36794E-03 1.47833E+07 1.47739E+07 0.00000E+00 0.00000E+00 1.43702E+07 1.47372E+07
9.47261E-03 1.47281E+07 1.47184E+07 0.00000E+00 0.00000E+00 1.43096E+07 1.46814E+07
9.57844E-03 1.46723E+07 1.46625E+07 0.00000E+00 0.00000E+00 1.42484E+07 1.46250E+07
9.68546E-03 1.46161E+07 1.46060E+07 0.00000E+00 0.00000E+00 1.41866E+07 1.45681E+07
9.79368E-03 1.45593E+07 1.45491E+07 0.00000E+00 0.00000E+00 1.41244E+07 1.45107E+07
9.90311E-03 1.45020E+07 1.44916E+07 0.00000E+00 0.00000E+00 1.40616E+07 1.44528E+07
1.00138E-02 1.44442E+07 1.44335E+07 0.00000E+00 0.00000E+00 1.39982E+07 1.43943E+07
1.01256E-02 1.43859E+07 1.43750E+07 0.00000E+00 0.00000E+00 1.39343E+07 1.43354E+07
1.02388E-02 1.43270E+07 1.43160E+07 0.00000E+00 0.00000E+00 1.38699E+07 1.42759E+07
1.03532E-02 1.42677E+07 1.42564E+07 0.00000E+00 0.00000E+00 1.38050E+07 1.42159E+07
1.04688E-02 1.42078E+07 1.41963E+07 0.00000E+00 0.00000E+00 1.37395E+07 1.41555E+07
1.05858E-02 1.41475E+07 1.41358E+07 0.00000E+00 0.00000E+00 1.36735E+07 1.40945E+07
1.07041E-02 1.40866E+07 1.40747E+07 0.00000E+00 0.00000E+00 1.36070E+07 1.40330E+07
1.08237E-02 1.40253E+07 1.40131E+07 0.00000E+00 0.00000E+00 1.35400E+07 1.39710E+07
1.09446E-02 1.39634E+07 1.39510E+07 0.00000E+00 0.00000E+00 1.34725E+07 1.39085E+07
1.10669E-02 1.39011E+07 1.38884E+07 0.00000E+00 0.00000E+00 1.34044E+07 1.38455E+07
1.11906E-02 1.38382E+07 1.38253E+07 0.00000E+00 0.00000E+00 1.33359E+07 1.37820E+07
1.13156E-02 1.37749E+07 1.37618E+07 0.00000E+00 0.00000E+00 1.32668E+07 1.37180E+07
